id,model,name,move_id:id,account_id:id,debit,credit,analytics_id:id,journal_id:id,period_id:id
aml_cicsa_march_243,account.move.line,Adelanto para pago de Electricidad Febrero 2014. /Fernando de La Rosa,am_cicsa_19000000199,11310006,1473.37,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_244,account.move.line,Adelanto para pago de Electricidad Febrero 2014. /Fernando de La Rosa,am_cicsa_19000000199,20101202,,1473.37,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_245,account.move.line,Adelanto para pago de Electricidad Febrero 2014. /Fernando de La Rosa,am_cicsa_19000000199,20101202,1473.37,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_246,account.move.line,Recibo Nro 0210 - Adelanto para pago de Electricidad Febrero 2014. /Fernando de La Rosa,am_cicsa_19000000199,10111005,,1473.37,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_247,account.move.line,"Servicio de seguridad Mes de Febrero 2014./ SPS Risk Vigilancia, C.A",am_cicsa_19000000200,73133001,78268.56,,cicsa_data.aapi_023,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_248,account.move.line,"12% IVA  Fact. Nro 11686/ Servicio de seguridad Mes de Febrero 2014./ SPS Risk Vigilancia, C.A",am_cicsa_19000000200,11203114,9392.23,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_249,account.move.line,"75%  Fact. Nro 11686/ Servicio de seguridad Mes de Febrero 2014./ SPS Risk Vigilancia, C.A",am_cicsa_19000000200,20140109,,7044.17,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_250,account.move.line,"ISLR  Fact. Nro 11686 / Servicio de seguridad Mes de Febrero 2014./ SPS Risk Vigilancia, C.A",am_cicsa_19000000200,20140101,,1565.37,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_251,account.move.line,"Fact. Nro 11686/ Servicio de seguridad Mes de Febrero 2014./ SPS Risk Vigilancia, C.A",am_cicsa_19000000200,20101002,,79051.25,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_252,account.move.line,"Servicio de seguridad Mes de Enero 2014. SPS Risk Vigilancia, C.A",am_cicsa_19000000200,73133001,78268.56,,cicsa_data.aapi_023,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_253,account.move.line,"12% IVA Fact. Nro 11717/ Servicio de seguridad Mes de Enero 2014. SPS Risk Vigilancia, C.A",am_cicsa_19000000200,11203114,9392.23,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_254,account.move.line,"75%  Fact. Nro 11717/ Servicio de seguridad Mes de Enero 2014. SPS Risk Vigilancia, C.A",am_cicsa_19000000200,20140109,,7044.17,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_255,account.move.line,"ISLR  Fact. Nro 11717/ Servicio de seguridad Mes de Enero 2014. SPS Risk Vigilancia, C.A",am_cicsa_19000000200,20140101,,1565.37,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_256,account.move.line,"Fact. Nro 11717/ Servicio de seguridad Mes de Enero 2014. SPS Risk Vigilancia, C.A",am_cicsa_19000000200,20101002,,79051.25,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_257,account.move.line,Reemplazo de la batería y aditivos/ Fernando de la Rosa Baterias el Crucero C.A,am_cicsa_19000000201,74110102,6300.00,,cicsa_data.aapi_021,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_258,account.move.line,"Cambio de aceite y filtro y lavado en general/ Fernando de la Rosa Super car City, C.A",am_cicsa_19000000201,74110102,2259.97,,cicsa_data.aapi_021,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_259,account.move.line,"La sustitución del evaporador del aire acondicionado / Fernando de la Rosa san celestino, C.a",am_cicsa_19000000201,74110102,22176.00,,cicsa_data.aapi_021,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_260,account.move.line,"Compra de cafetera, segun factura anexa/ Fernando de la Rosa",am_cicsa_19000000201,74110102,1862.00,,cicsa_data.aapi_021,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_261,account.move.line,"Pago de Impuesto municipal de vehiculos año 2013 2014, segun relacion anexa/ Fernando de la Rosa ",am_cicsa_19000000201,74110102,3342.68,,cicsa_data.aapi_021,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_262,account.move.line,Pendiente Saldo a Favor de Cicsa por avance dado el dia 10-02-14 a Fernando de la Rosa.,am_cicsa_19000000201,11310006,2795.32,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_263,account.move.line,"Claim Fernando de la Rosa - 18-02-14 (anticipo bs  27,000)",am_cicsa_19000000201,20101202,3735.97,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_264,account.move.line,Avance  dado el 30-01-14. a Fernando de la Rosa,am_cicsa_19000000201,11310006,,27000.00,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_265,account.move.line,Pendiente Saldo por Pagar a Favor de Fernando de la Rosa,am_cicsa_19000000201,20101202,,3735.97,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_266,account.move.line,Avance  dado el 10-02-14. a Fernando de la Rosa,am_cicsa_19000000201,11310006,,8000.00,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_267,account.move.line,"Claim Fernando de la Rosa - 18-02-14 (anticipo bs  8,000)",am_cicsa_19000000201,20101202,,2795.32,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_268,account.move.line,"Claim Fernando de la Rosa - 18-02-14 (anticipo bs  27,000 y 8,000)",am_cicsa_19000000201,20101202,,940.65,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_269,account.move.line,"Comidas 26-02-14. Gtos de Viajes al campo/ Jose Angel Perez - Royal Bistro, C.A",am_cicsa_19000000202,77101004,120.00,,cicsa_data.aapi_023,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_270,account.move.line,"Comidas 26-02-14. Gtos de Viajes al campo/ Jose Angel Perez - Royal Bistro, C.A",am_cicsa_19000000202,77101004,189.00,,cicsa_data.aapi_023,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_271,account.move.line,"Comidas 07-03-14. Gastos de Viajes al Campo/ Jose Angel Perez- El Rinco de Osle, F.P",am_cicsa_19000000202,77101004,208.00,,cicsa_data.aapi_023,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_272,account.move.line,"Hotel 26-03-14. Hotel pernota/ Jose Angel Perez- Tursimo Monte de Oro, C.A",am_cicsa_19000000202,77101004,2248.96,,cicsa_data.aapi_023,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_273,account.move.line,Hotel  07-03-14. Hotel pernota/ Jose Angel Perez- Inversiones M.C.K,am_cicsa_19000000202,77101004,1950.00,,cicsa_data.aapi_023,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_274,account.move.line,Claim Viaje a Campo 26-02-14 y 07-03-14/ Jose Angel Perez,am_cicsa_19000000202,20101202,,4715.96,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_275,account.move.line,"23 dias Kia Sporttage,2012, placa: AC449TD. Alfonso Arroyo/ Cooperativa Montesacro 100, ",am_cicsa_19000000203,73103001,98900.00,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_276,account.move.line,"28 Dias Ford-250,2012, Placa: A13AS1B  . Anyel Ramirez / Cooperativa Montesacro 100, ",am_cicsa_19000000203,73103001,120400.00,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_277,account.move.line,"27 Dias Jeep Gran Cherokee, placa : AA508RD . Jose Marcano/ Cooperativa Montesacro 100, ",am_cicsa_19000000203,73103001,116100.00,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_278,account.move.line,"28 Dias Mazda BT-50, 2012, Placa: A98AS6B. Gerardo Marquez/ Cooperativa Montesacro 100, ",am_cicsa_19000000203,73103001,120400.00,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_279,account.move.line,"28 Dias, Ford Explorer, 2011, placa: AB954BB/ Cooperativa Montesacro 100, ",am_cicsa_19000000203,73103001,120400.00,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_280,account.move.line,"5 dias Jeep Gran Cherokee, placa: AB719MN/ Cooperativa Montesacro 100, ",am_cicsa_19000000203,73103001,21500.00,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_281,account.move.line,"5 % Cooperativa Monte Sacro Fact. Nro 0022/ Cooperativa Montesacro 100, ",am_cicsa_19000000203,20140101,,29885.32,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_282,account.move.line,"Cooperativa Monte Sacro  Fact. Nro 0022./ Cooperativa Montesacro 100, ",am_cicsa_19000000203,20101002,,567814.68,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_283,account.move.line,"Carpetas, Bandejas, Papel, Marcadores/ Fact. Nro 00001315/ ODC-00192/ Oficina Tecnica oriente",am_cicsa_19000000204,74110105,90850.00,,cicsa_data.aapi_021,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_284,account.move.line,"Carpetas, Bandejas, Papel, Marcadores/ Fact. Nro 00001315/ ODC-00192/ Oficina Tecnica oriente",am_cicsa_19000000204,11203114,10902.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_285,account.move.line,"Carpetas, Bandejas, Papel, Marcadores/ Fact. Nro 00001315/ ODC-00192/ Oficina Tecnica oriente",am_cicsa_19000000204,20140109,,8176.50,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_286,account.move.line,"Carpetas, Bandejas, Papel, Marcadores/ Fact. Nro 00001315/ ODC-00192/ Oficina Tecnica oriente",am_cicsa_19000000204,20101002,,93575.50,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_287,account.move.line,Reembolsables Cau Davidson Coronel Guarderia Enero y Febrero 2014/ ODS- 00178/ Fact Nro 00006021/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,73137002,2200.00,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_288,account.move.line,Reembolsables Cau Davidson Coronel Guarderia Enero y Febrero 2014/ ODS- 00178/ Fact Nro 00006021/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,11203114,264.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_289,account.move.line,Reembolsables Cau Davidson Coronel Guarderia Enero y Febrero 2014/ ODS- 00178/ Fact Nro 00006021/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,20140109,,198.00,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_290,account.move.line,Reembolsables Cau Davidson Coronel Guarderia Enero y Febrero 2014/ ODS- 00178/ Fact Nro 00006021/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,20140101,,44.00,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_291,account.move.line,Reembolsables Cau Davidson Coronel Guarderia Enero y Febrero 2014/ ODS- 00178/ Fact Nro 00006021/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,20101002,,2222.00,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_292,account.move.line,Reembolsables  Cau Ronald Bermudez Guarderia Enero y Febrero 2014/ ODS- 00178/ Fact Nro 00006022/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,73137002,2640.00,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_293,account.move.line,Reembolsables  Cau Ronald Bermudez Guarderia Enero y Febrero 2014/ ODS- 00178/ Fact Nro 00006022/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,11203114,316.80,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_294,account.move.line,Reembolsables  Cau Ronald Bermudez Guarderia Enero y Febrero 2014/ ODS- 00178/ Fact Nro 00006022/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,20140109,,237.60,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_295,account.move.line,Reembolsables  Cau Ronald Bermudez Guarderia Enero y Febrero 2014/ ODS- 00178/ Fact Nro 00006022/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,20140101,,52.80,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_296,account.move.line,Reembolsables  Cau Ronald Bermudez Guarderia Enero y Febrero 2014/ ODS- 00178/ Fact Nro 00006022/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,20101002,,2666.40,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_297,account.move.line,Reembolsables  Cau Maria Salazar Guarderia Enero 2014 / ODS- 00178/ Fact Nro 00006023/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,73137002,2747.05,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_298,account.move.line,Reembolsables  Cau Maria Salazar Guarderia Enero 2014 / ODS- 00178/ Fact Nro 00006023/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,11203114,329.65,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_299,account.move.line,Reembolsables  Cau Maria Salazar Guarderia Enero 2014 / ODS- 00178/ Fact Nro 00006023/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,20140109,,247.24,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_300,account.move.line,Reembolsables  Cau Maria Salazar Guarderia Enero 2014 / ODS- 00178/ Fact Nro 00006023/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,20140101,,54.94,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_301,account.move.line,Reembolsables  Cau Maria Salazar Guarderia Enero 2014 / ODS- 00178/ Fact Nro 00006023/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,20101002,,2774.52,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_302,account.move.line,Reembolsables  Cau Davison Coronel Guarderia  Agosto 2013 / ODS- 00178/ Fact Nro 00006024/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,73137002,5328.40,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_303,account.move.line,Reembolsables  Cau Davison Coronel Guarderia  Agosto 2013 / ODS- 00178/ Fact Nro 00006024/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,11203114,639.41,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_304,account.move.line,Reembolsables  Cau Davison Coronel Guarderia  Agosto 2013 / ODS- 00178/ Fact Nro 00006024/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,20140109,,479.56,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_305,account.move.line,Reembolsables  Cau Davison Coronel Guarderia  Agosto 2013 / ODS- 00178/ Fact Nro 00006024/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,20140101,,106.57,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_306,account.move.line,Reembolsables  Cau Davison Coronel Guarderia  Agosto 2013 / ODS- 00178/ Fact Nro 00006024/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,20101002,,5381.68,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_307,account.move.line,Reembolsables  Cau Maria Salazar Guarderia Febrero 2014 / ODS- 00178/ Fact Nro 00006034/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,73137002,1438.93,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_308,account.move.line,Reembolsables  Cau Maria Salazar Guarderia Febrero 2014 / ODS- 00178/ Fact Nro 00006034/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,11203114,172.67,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_309,account.move.line,Reembolsables  Cau Maria Salazar Guarderia Febrero 2014 / ODS- 00178/ Fact Nro 00006034/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,20140109,,129.50,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_310,account.move.line,Reembolsables  Cau Maria Salazar Guarderia Febrero 2014 / ODS- 00178/ Fact Nro 00006034/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,20140101,,28.78,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_311,account.move.line,Reembolsables  Cau Maria Salazar Guarderia Febrero 2014 / ODS- 00178/ Fact Nro 00006034/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000205,20101002,,1453.32,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_312,account.move.line,Pago de Retenciones de ISLR Febrero 2014/ Tesoro Nacional,am_cicsa_20000000047,20101901,443709.11,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_313,account.move.line,Pago de Retenciones de ISLR Febrero 2014/ Tesoro Nacional,am_cicsa_20000000047,10226014,,443709.11,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_314,account.move.line,Fact Nro. 19647/ Private IP Services,am_cicsa_20000000048,20101002,15978.20,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_315,account.move.line,Fact Nro. 19648/ Private IP Services,am_cicsa_20000000048,20101002,15397.39,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_316,account.move.line,Fact Nro. 19647&19648 / Private IP Services,am_cicsa_20000000048,10226013,,31375.59,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_317,account.move.line,ISLR Año 2013/ Tesoro Nacional,am_cicsa_20000000049,20101901,4001.11,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_318,account.move.line,ISLR Año 2013/ Tesoro Nacional,am_cicsa_20000000049,10226014,,4001.11,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_319,account.move.line,"Fact Nro. 50000907/ Induservi, C.A",am_cicsa_20000000050,20101002,62086.64,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_320,account.move.line,"Fact Nro. 50000907/ Induservi, C.A",am_cicsa_20000000050,10226013,,62086.64,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_321,account.move.line,"Fact. Nro. 636/ Servicios Llamamoto, C.A",am_cicsa_20000000051,20101002,1998.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_322,account.move.line,"Fact. Nro.626 / Servicios Llamamoto, C.A",am_cicsa_20000000051,20101002,2160.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_323,account.move.line,"Fact. Nro 636&626 / Servicios Llamamoto, C.A",am_cicsa_20000000051,10226013,,4158.00,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_324,account.move.line,"12/12/11349/ Desarrollo de Soluciones Especificas, C.A",am_cicsa_20000000052,20101002,333213.14,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_325,account.move.line,"12/12/11349/ Desarrollo de Soluciones Especificas, C.A",am_cicsa_20000000052,10226013,,333213.14,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_326,account.move.line,Fact Nro. 0388/  Global Business Consulting S.A,am_cicsa_20000000053,20101002,235612.50,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_327,account.move.line,Fact Nro. 0388/  Global Business Consulting S.A,am_cicsa_20000000053,10226013,,235612.50,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_328,account.move.line,"Fact Nro. 13596/ JLR System Solutions, C.A",am_cicsa_20000000054,20101002,613683.17,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_329,account.move.line,"Fact Nro. 13599/ JLR System Solutions, C.A",am_cicsa_20000000054,20101002,23909.83,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_330,account.move.line,"Fact Nro. 13595/ JLR System Solutions, C.A",am_cicsa_20000000054,20101002,135292.77,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_331,account.move.line,"Fact Nro. 13597/ JLR System Solutions, C.A",am_cicsa_20000000054,20101002,23076.58,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_332,account.move.line,"Fact Nro. 13598/ JLR System Solutions, C.A",am_cicsa_20000000054,20101002,18900.33,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_333,account.move.line,"Fact Nro. 13596&13599&13595&13597&13598/ JLR System Solutions, C.A",am_cicsa_20000000054,10226013,,814862.68,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_334,account.move.line,Fact Nro. 32518/ Travel Services C.A,am_cicsa_20000000055,20101002,19064.92,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_335,account.move.line,Fact Nro. 32515/ Travel Services C.A,am_cicsa_20000000055,20101002,15960.28,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_336,account.move.line,Fact Nro. 32513/ Travel Services C.A,am_cicsa_20000000055,20101002,7708.68,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_337,account.move.line,Fact Nro. 32511/ Travel Services C.A,am_cicsa_20000000055,20101002,14895.90,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_338,account.move.line,Fact Nro. 32523/ Travel Services C.A,am_cicsa_20000000055,20101002,20842.05,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_339,account.move.line,32518&32515&32513&32511&32523/ Travel Services C.A,am_cicsa_20000000055,10226013,,78471.83,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_340,account.move.line,Fact Nro. 32521/Travel Services C.A,am_cicsa_20000000056,20101002,3107.38,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_341,account.move.line,Fact Nro. 32516/Travel Services C.A,am_cicsa_20000000056,20101002,5258.48,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_342,account.move.line,Fact Nro. 32514/Travel Services C.A,am_cicsa_20000000056,20101002,3662.06,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_343,account.move.line,Fact Nro. 32512/Travel Services C.A,am_cicsa_20000000056,20101002,5163.72,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_344,account.move.line,32521&32516&32514&32512/Travel Services C.A,am_cicsa_20000000056,10226013,,17191.64,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_345,account.move.line,32521&32516&32514&32512/Travel Services C.A,am_cicsa_20000000056,10226013,17191.64,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_346,account.move.line,Fact Nro. 32521/Travel Services C.A,am_cicsa_20000000056,20101002,,3107.38,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_347,account.move.line,Fact Nro. 32516/Travel Services C.A,am_cicsa_20000000056,20101002,,5258.48,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_348,account.move.line,Fact Nro. 32514/Travel Services C.A,am_cicsa_20000000056,20101002,,3662.06,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_349,account.move.line,Fact Nro. 32512/Travel Services C.A,am_cicsa_20000000056,20101002,,5163.72,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_350,account.move.line,Comidas Gastos de Viajes del 18 de Marzo 2014/ Jose Angel Perez. Inversiones M.C.K 3000 c.a,am_cicsa_19000000206,77101004,2200.00,,cicsa_data.aapi_023,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_351,account.move.line,"Comidas Gastos de Viajes del 18 de Marzo 2014/ Jose Angel Perez. Tasca Restaurant Anavicon, S.A",am_cicsa_19000000206,77101004,270.00,,cicsa_data.aapi_023,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_352,account.move.line,"Hotel  Gastos de Viajes del 18 de Marzo 2014/ Jose Angel Perez. Restaurant al Jana, C.A",am_cicsa_19000000206,77101004,639.99,,cicsa_data.aapi_023,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_353,account.move.line,Gastos de Viajes del 18 de Marzo 2014Jose Angel Perez,am_cicsa_19000000206,20101202,,3109.99,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_354,account.move.line,Vehiculos CICSA/ Coopertaiva Monte Sacro/ Reverso Accruals Gcia Construccion,am_cicsa_19000000207,20181001,602000.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_355,account.move.line,Vehiculos CICSA/ Coopertaiva Monte Sacro/ Reverso Accruals Gcia Construccion,am_cicsa_19000000207,73103001,,120400.00,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_356,account.move.line,Vehiculos CICSA/ Coopertaiva Monte Sacro/ Reverso Accruals Gcia Construccion,am_cicsa_19000000207,73103001,,120400.00,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
